ProductID,ProductName,Category,Type,Price,Stock,LeadTime,ManagedBy,Brand,Description
FcYv-5226,Sony Dune,Books,Books,765.01,133,8,IT,Sony,The Sony Dune by Sony combines quality and innovation.
zTpt-2579,Puma NERF Blaster,Toy,Toy,358.93,86,12,IT,Puma,The Puma NERF Blaster by Puma combines quality and innovation.
LNWq-4756,Bloomsbury Bookshelf Unit,Furniture,Furniture,564.71,140,5,IT,Bloomsbury,The Bloomsbury Bookshelf Unit by Bloomsbury combines quality and innovation.
Jgcq-5245,Nike iPhone 14,Smartphone,Smartphone,250.8,4,4,IT,Nike,The Nike iPhone 14 by Nike combines quality and innovation.
ABeC-4380,Nike The Silent Patient,Books,Books,510.92,36,7,UE,Nike,The Nike The Silent Patient by Nike combines quality and innovation.
ydDK-1358,Penguin NERF Blaster,Toy,Toy,688.4,57,13,IT,Penguin,The Penguin NERF Blaster by Penguin combines quality and innovation.
NqPl-1583,Wayfair Playmobil Castle,Toy,Toy,523.13,91,2,UE,Wayfair,The Wayfair Playmobil Castle by Wayfair combines quality and innovation.
yjyy-2704,Apple 1984,Books,Books,431.72,46,10,UE,Apple,The Apple 1984 by Apple combines quality and innovation.
SBey-9507,Zara Bookshelf Unit,Furniture,Furniture,976.71,162,11,UE,Zara,The Zara Bookshelf Unit by Zara combines quality and innovation.
JTHp-8437,H&M Hot Wheels,Toy,Toy,217.63,59,9,UE,H&M,The H&M Hot Wheels by H&M combines quality and innovation.
bOph-7427,CB2 Wayfair Sofa,Furniture,Furniture,594.1,70,3,IT,CB2,The CB2 Wayfair Sofa by CB2 combines quality and innovation.
mkOI-4407,Anker Desk Lamp,Furniture,Furniture,225.11,101,5,IT,Anker,The Anker Desk Lamp by Anker combines quality and innovation.
cSZM-6778,HarperCollins Bookshelf Unit,Furniture,Furniture,809.12,68,9,IT,HarperCollins,The HarperCollins Bookshelf Unit by HarperCollins combines quality and innovation.
CKeF-6403,Bloomsbury Nike Hoodie,Clothing,Clothing,645.12,25,1,IT,Bloomsbury,The Bloomsbury Nike Hoodie by Bloomsbury combines quality and innovation.
Mukb-4286,H&M To Kill a Mockingbird,Books,Books,46.91,103,3,UE,H&M,The H&M To Kill a Mockingbird by H&M combines quality and innovation.
rfZO-1923,Random House Lego City,Toy,Toy,20.07,94,14,IT,Random House,The Random House Lego City by Random House combines quality and innovation.
KOpO-2619,Random House Pixel 7,Smartphone,Smartphone,472.35,48,9,UE,Random House,The Random House Pixel 7 by Random House combines quality and innovation.
uDiF-0936,Penguin IKEA MALM Bed,Furniture,Furniture,602.27,102,7,UE,Penguin,The Penguin IKEA MALM Bed by Penguin combines quality and innovation.
SfCK-5643,Anker Bookshelf Unit,Furniture,Furniture,483.07,113,4,IT,Anker,The Anker Bookshelf Unit by Anker combines quality and innovation.
AxrL-6077,Amazon Adidas Tracksuit,Clothing,Clothing,423.71,92,13,UE,Amazon,The Amazon Adidas Tracksuit by Amazon combines quality and innovation.
jNnl-9600,Bose Adidas Tracksuit,Clothing,Clothing,967.52,130,13,IT,Bose,The Bose Adidas Tracksuit by Bose combines quality and innovation.
tWNq-7207,Fisher-Price Barbie Dreamhouse,Toy,Toy,649.49,49,8,UE,Fisher-Price,The Fisher-Price Barbie Dreamhouse by Fisher-Price combines quality and innovation.
XDnf-5658,Bose 1984,Books,Books,322.27,73,8,IT,Bose,The Bose 1984 by Bose combines quality and innovation.
AXTX-1078,Simon & Schuster Pixel 7,Smartphone,Smartphone,811.64,98,5,IT,Simon & Schuster,The Simon & Schuster Pixel 7 by Simon & Schuster combines quality and innovation.
tFkg-3990,Playmobil Galaxy S22,Smartphone,Smartphone,680.13,198,11,IT,Playmobil,The Playmobil Galaxy S22 by Playmobil combines quality and innovation.
zFWY-0474,H&M Playmobil Castle,Toy,Toy,92.7,13,3,UE,H&M,The H&M Playmobil Castle by H&M combines quality and innovation.
lFli-8097,Zara Hot Wheels,Toy,Toy,913.3,88,13,UE,Zara,The Zara Hot Wheels by Zara combines quality and innovation.
NDHO-7271,Random House Wayfair Sofa,Furniture,Furniture,434.63,154,8,IT,Random House,The Random House Wayfair Sofa by Random House combines quality and innovation.
CLrn-5631,Fisher-Price Pixel 7,Smartphone,Smartphone,401.74,190,3,IT,Fisher-Price,The Fisher-Price Pixel 7 by Fisher-Price combines quality and innovation.
oaZi-8830,Simon & Schuster IKEA MALM Bed,Furniture,Furniture,348.14,83,13,UE,Simon & Schuster,The Simon & Schuster IKEA MALM Bed by Simon & Schuster combines quality and innovation.
KaNO-5170,Bloomsbury Pixel 7,Smartphone,Smartphone,480.33,167,2,UE,Bloomsbury,The Bloomsbury Pixel 7 by Bloomsbury combines quality and innovation.
zbOw-8025,Logitech Lego City,Toy,Toy,71.23,72,9,UE,Logitech,The Logitech Lego City by Logitech combines quality and innovation.
xWpb-2736,Playmobil Atomic Habits,Books,Books,909.59,143,1,IT,Playmobil,The Playmobil Atomic Habits by Playmobil combines quality and innovation.
KODZ-9779,Mattel Levi's Jeans,Clothing,Clothing,278.47,157,14,IT,Mattel,The Mattel Levi's Jeans by Mattel combines quality and innovation.
EzEM-7864,Nike Playmobil Castle,Toy,Toy,222.54,24,1,IT,Nike,The Nike Playmobil Castle by Nike combines quality and innovation.
TeQx-9761,Amazon Playmobil Castle,Toy,Toy,192.7,124,11,UE,Amazon,The Amazon Playmobil Castle by Amazon combines quality and innovation.
BZUr-7361,Amazon 1984,Books,Books,146.47,161,4,UE,Amazon,The Amazon 1984 by Amazon combines quality and innovation.
Qshc-7779,Adidas The Silent Patient,Books,Books,550.52,116,14,UE,Adidas,The Adidas The Silent Patient by Adidas combines quality and innovation.
pLqb-5550,Random House Zara T-Shirt,Clothing,Clothing,749.05,54,7,IT,Random House,The Random House Zara T-Shirt by Random House combines quality and innovation.
BeoJ-0097,Wayfair H&M Jacket,Clothing,Clothing,636.0,166,5,UE,Wayfair,The Wayfair H&M Jacket by Wayfair combines quality and innovation.
BpUw-2633,Penguin Desk Lamp,Furniture,Furniture,276.63,80,4,IT,Penguin,The Penguin Desk Lamp by Penguin combines quality and innovation.
enFc-8690,Anker Hot Wheels,Toy,Toy,458.32,44,10,IT,Anker,The Anker Hot Wheels by Anker combines quality and innovation.
rQSj-2619,Playmobil Hot Wheels,Toy,Toy,164.39,44,4,IT,Playmobil,The Playmobil Hot Wheels by Playmobil combines quality and innovation.
biPh-6727,Fisher-Price Playmobil Castle,Toy,Toy,502.83,61,10,IT,Fisher-Price,The Fisher-Price Playmobil Castle by Fisher-Price combines quality and innovation.
gGYC-6811,Lego Xiaomi Redmi,Smartphone,Smartphone,503.19,88,2,UE,Lego,The Lego Xiaomi Redmi by Lego combines quality and innovation.
Vngz-1012,Anker Levi's Jeans,Clothing,Clothing,599.83,128,2,UE,Anker,The Anker Levi's Jeans by Anker combines quality and innovation.
kmDB-0355,Nike To Kill a Mockingbird,Books,Books,748.07,156,8,IT,Nike,The Nike To Kill a Mockingbird by Nike combines quality and innovation.
lVvA-6831,Sony Levi's Jeans,Clothing,Clothing,39.87,187,8,UE,Sony,The Sony Levi's Jeans by Sony combines quality and innovation.
Ruxt-7430,Sony Bookshelf Unit,Furniture,Furniture,493.23,175,1,IT,Sony,The Sony Bookshelf Unit by Sony combines quality and innovation.
jmYa-2591,CB2 Dune,Books,Books,613.54,69,6,UE,CB2,The CB2 Dune by CB2 combines quality and innovation.
FAjs-3500,Fisher-Price H&M Jacket,Clothing,Clothing,442.4,197,7,UE,Fisher-Price,The Fisher-Price H&M Jacket by Fisher-Price combines quality and innovation.
uqCB-1854,Simon & Schuster Atomic Habits,Books,Books,579.27,118,2,IT,Simon & Schuster,The Simon & Schuster Atomic Habits by Simon & Schuster combines quality and innovation.
JZdB-6473,Wayfair Dune,Books,Books,981.96,33,13,IT,Wayfair,The Wayfair Dune by Wayfair combines quality and innovation.
HVzr-3636,Playmobil NERF Blaster,Toy,Toy,768.71,65,3,UE,Playmobil,The Playmobil NERF Blaster by Playmobil combines quality and innovation.
GReo-0269,Bloomsbury Adidas Tracksuit,Clothing,Clothing,469.08,46,4,IT,Bloomsbury,The Bloomsbury Adidas Tracksuit by Bloomsbury combines quality and innovation.
ymCc-6308,Apple OnePlus Nord,Smartphone,Smartphone,275.22,164,1,UE,Apple,The Apple OnePlus Nord by Apple combines quality and innovation.
oqck-2695,Fisher-Price Barbie Dreamhouse,Toy,Toy,922.14,147,11,UE,Fisher-Price,The Fisher-Price Barbie Dreamhouse by Fisher-Price combines quality and innovation.
iwUb-7467,CB2 Dune,Books,Books,445.98,117,12,IT,CB2,The CB2 Dune by CB2 combines quality and innovation.
zMui-5531,Bose H&M Jacket,Clothing,Clothing,329.07,86,8,UE,Bose,The Bose H&M Jacket by Bose combines quality and innovation.
QLSi-3973,Wayfair Adidas Tracksuit,Clothing,Clothing,249.71,179,3,UE,Wayfair,The Wayfair Adidas Tracksuit by Wayfair combines quality and innovation.
ZxrE-8193,Sony NERF Blaster,Toy,Toy,30.32,143,7,UE,Sony,The Sony NERF Blaster by Sony combines quality and innovation.
xbYZ-6566,Zara 1984,Books,Books,725.9,11,9,IT,Zara,The Zara 1984 by Zara combines quality and innovation.
qbyo-1612,CB2 Nike Hoodie,Clothing,Clothing,801.42,136,5,IT,CB2,The CB2 Nike Hoodie by CB2 combines quality and innovation.
BaOi-8403,Simon & Schuster Hot Wheels,Toy,Toy,480.79,145,1,IT,Simon & Schuster,The Simon & Schuster Hot Wheels by Simon & Schuster combines quality and innovation.
trcO-4332,Nike OnePlus Nord,Smartphone,Smartphone,547.92,165,11,UE,Nike,The Nike OnePlus Nord by Nike combines quality and innovation.
RXuv-6673,Apple 1984,Books,Books,225.69,155,14,UE,Apple,The Apple 1984 by Apple combines quality and innovation.
URoX-6207,IKEA Atomic Habits,Books,Books,176.58,178,7,IT,IKEA,The IKEA Atomic Habits by IKEA combines quality and innovation.
DuSb-9462,IKEA OnePlus Nord,Smartphone,Smartphone,367.67,37,7,IT,IKEA,The IKEA OnePlus Nord by IKEA combines quality and innovation.
BVvn-3389,Lego Nike Hoodie,Clothing,Clothing,884.07,119,5,IT,Lego,The Lego Nike Hoodie by Lego combines quality and innovation.
mGpe-5861,Wayfair H&M Jacket,Clothing,Clothing,590.22,9,6,UE,Wayfair,The Wayfair H&M Jacket by Wayfair combines quality and innovation.
gyIp-2339,Puma Atomic Habits,Books,Books,910.01,3,3,IT,Puma,The Puma Atomic Habits by Puma combines quality and innovation.
eqDr-1933,Nike To Kill a Mockingbird,Books,Books,471.55,40,6,UE,Nike,The Nike To Kill a Mockingbird by Nike combines quality and innovation.
NmGm-8168,Playmobil Hot Wheels,Toy,Toy,503.57,176,6,UE,Playmobil,The Playmobil Hot Wheels by Playmobil combines quality and innovation.
upih-5066,Logitech Pixel 7,Smartphone,Smartphone,298.5,166,12,UE,Logitech,The Logitech Pixel 7 by Logitech combines quality and innovation.
WOrO-7577,Pottery Barn Galaxy S22,Smartphone,Smartphone,175.11,57,1,UE,Pottery Barn,The Pottery Barn Galaxy S22 by Pottery Barn combines quality and innovation.
GKcb-3406,Simon & Schuster Lego City,Toy,Toy,343.8,151,7,IT,Simon & Schuster,The Simon & Schuster Lego City by Simon & Schuster combines quality and innovation.
Azmc-1132,Levi's Levi's Jeans,Clothing,Clothing,307.05,7,13,UE,Levi's,The Levi's Levi's Jeans by Levi's combines quality and innovation.
xwJC-7755,Mattel Levi's Jeans,Clothing,Clothing,635.65,97,9,UE,Mattel,The Mattel Levi's Jeans by Mattel combines quality and innovation.
hDFU-1126,West Elm Pixel 7,Smartphone,Smartphone,468.23,46,14,IT,West Elm,The West Elm Pixel 7 by West Elm combines quality and innovation.
ZECD-7280,Penguin Hot Wheels,Toy,Toy,168.35,95,6,IT,Penguin,The Penguin Hot Wheels by Penguin combines quality and innovation.
KhVc-5741,Penguin Adidas Tracksuit,Clothing,Clothing,773.11,119,11,UE,Penguin,The Penguin Adidas Tracksuit by Penguin combines quality and innovation.
GyzG-8024,IKEA Atomic Habits,Books,Books,703.28,95,14,IT,IKEA,The IKEA Atomic Habits by IKEA combines quality and innovation.
kzqL-9666,Sony To Kill a Mockingbird,Books,Books,853.98,138,2,IT,Sony,The Sony To Kill a Mockingbird by Sony combines quality and innovation.
BrGl-7128,Adidas Pixel 7,Smartphone,Smartphone,830.58,49,2,IT,Adidas,The Adidas Pixel 7 by Adidas combines quality and innovation.
hXcr-9641,Logitech Wayfair Sofa,Furniture,Furniture,780.83,18,7,UE,Logitech,The Logitech Wayfair Sofa by Logitech combines quality and innovation.
IVXO-0524,Sony Xiaomi Redmi,Smartphone,Smartphone,910.28,11,13,UE,Sony,The Sony Xiaomi Redmi by Sony combines quality and innovation.
DMKB-5155,Mattel OnePlus Nord,Smartphone,Smartphone,66.73,82,10,UE,Mattel,The Mattel OnePlus Nord by Mattel combines quality and innovation.
MhRd-6668,Wayfair Lego City,Toy,Toy,510.57,139,12,UE,Wayfair,The Wayfair Lego City by Wayfair combines quality and innovation.
zSYg-3501,Bloomsbury Xiaomi Redmi,Smartphone,Smartphone,632.1,53,4,UE,Bloomsbury,The Bloomsbury Xiaomi Redmi by Bloomsbury combines quality and innovation.
boin-7338,Apple To Kill a Mockingbird,Books,Books,106.68,175,3,IT,Apple,The Apple To Kill a Mockingbird by Apple combines quality and innovation.
Jpzc-2447,Pottery Barn Adidas Tracksuit,Clothing,Clothing,896.52,128,9,UE,Pottery Barn,The Pottery Barn Adidas Tracksuit by Pottery Barn combines quality and innovation.
Ttce-6482,Penguin Galaxy S22,Smartphone,Smartphone,784.95,50,13,UE,Penguin,The Penguin Galaxy S22 by Penguin combines quality and innovation.
JHzZ-4523,Penguin OnePlus Nord,Smartphone,Smartphone,465.88,113,5,IT,Penguin,The Penguin OnePlus Nord by Penguin combines quality and innovation.
dbqV-9522,Penguin Pixel 7,Smartphone,Smartphone,948.64,66,3,UE,Penguin,The Penguin Pixel 7 by Penguin combines quality and innovation.
qlMk-4871,Penguin Ashley Dining Table,Furniture,Furniture,858.36,194,14,UE,Penguin,The Penguin Ashley Dining Table by Penguin combines quality and innovation.
iMtf-3114,Wayfair Pixel 7,Smartphone,Smartphone,506.41,27,2,IT,Wayfair,The Wayfair Pixel 7 by Wayfair combines quality and innovation.
TQWz-9057,Levi's Nike Hoodie,Clothing,Clothing,783.32,58,6,IT,Levi's,The Levi's Nike Hoodie by Levi's combines quality and innovation.
sQLe-3171,Bloomsbury OnePlus Nord,Smartphone,Smartphone,948.82,60,6,UE,Bloomsbury,The Bloomsbury OnePlus Nord by Bloomsbury combines quality and innovation.
CJUt-8866,Logitech The Silent Patient,Books,Books,444.68,136,1,IT,Logitech,The Logitech The Silent Patient by Logitech combines quality and innovation.
SASh-2015,Anker The Silent Patient,Books,Books,508.25,145,12,UE,Anker,The Anker The Silent Patient by Anker combines quality and innovation.
jtft-3981,Logitech Pixel 7,Smartphone,Smartphone,318.47,112,9,IT,Logitech,The Logitech Pixel 7 by Logitech combines quality and innovation.
kRtd-5181,Logitech Ashley Dining Table,Furniture,Furniture,113.98,119,5,UE,Logitech,The Logitech Ashley Dining Table by Logitech combines quality and innovation.
zbQS-2575,Bose NERF Blaster,Toy,Toy,245.43,18,5,UE,Bose,The Bose NERF Blaster by Bose combines quality and innovation.
nPzs-1009,H&M Xiaomi Redmi,Smartphone,Smartphone,146.3,83,4,IT,H&M,The H&M Xiaomi Redmi by H&M combines quality and innovation.
lVFN-6566,Penguin Levi's Jeans,Clothing,Clothing,41.63,19,4,IT,Penguin,The Penguin Levi's Jeans by Penguin combines quality and innovation.
gZVs-5208,Bloomsbury Wayfair Sofa,Furniture,Furniture,453.25,23,7,UE,Bloomsbury,The Bloomsbury Wayfair Sofa by Bloomsbury combines quality and innovation.
QsHC-5844,HarperCollins Hot Wheels,Toy,Toy,591.63,1,12,UE,HarperCollins,The HarperCollins Hot Wheels by HarperCollins combines quality and innovation.
ctXm-4289,CB2 Lego City,Toy,Toy,211.78,194,12,UE,CB2,The CB2 Lego City by CB2 combines quality and innovation.
ooIR-2338,Apple OnePlus Nord,Smartphone,Smartphone,908.87,139,6,UE,Apple,The Apple OnePlus Nord by Apple combines quality and innovation.
gLHo-7000,Bloomsbury Nike Hoodie,Clothing,Clothing,635.37,17,5,IT,Bloomsbury,The Bloomsbury Nike Hoodie by Bloomsbury combines quality and innovation.
bNEv-8120,Anker Bookshelf Unit,Furniture,Furniture,926.75,127,6,UE,Anker,The Anker Bookshelf Unit by Anker combines quality and innovation.
Fcmc-8963,Apple IKEA MALM Bed,Furniture,Furniture,404.51,188,5,UE,Apple,The Apple IKEA MALM Bed by Apple combines quality and innovation.
Gwqh-1049,Wayfair OnePlus Nord,Smartphone,Smartphone,717.95,191,14,UE,Wayfair,The Wayfair OnePlus Nord by Wayfair combines quality and innovation.
HySe-0950,Adidas Hot Wheels,Toy,Toy,428.86,62,2,UE,Adidas,The Adidas Hot Wheels by Adidas combines quality and innovation.
Vmou-1740,Sony Hot Wheels,Toy,Toy,851.86,51,12,IT,Sony,The Sony Hot Wheels by Sony combines quality and innovation.
Vkuy-3854,H&M Atomic Habits,Books,Books,651.44,104,10,IT,H&M,The H&M Atomic Habits by H&M combines quality and innovation.
NRte-9035,Mattel OnePlus Nord,Smartphone,Smartphone,97.5,14,10,UE,Mattel,The Mattel OnePlus Nord by Mattel combines quality and innovation.
Nqbf-0337,Puma Wayfair Sofa,Furniture,Furniture,221.48,40,8,UE,Puma,The Puma Wayfair Sofa by Puma combines quality and innovation.
YADN-0554,Wayfair The Silent Patient,Books,Books,847.3,151,2,UE,Wayfair,The Wayfair The Silent Patient by Wayfair combines quality and innovation.
DFuX-2154,HarperCollins Wayfair Sofa,Furniture,Furniture,719.05,15,5,UE,HarperCollins,The HarperCollins Wayfair Sofa by HarperCollins combines quality and innovation.
NIqw-1736,Random House 1984,Books,Books,783.43,144,6,UE,Random House,The Random House 1984 by Random House combines quality and innovation.
GFYH-8419,Simon & Schuster H&M Jacket,Clothing,Clothing,708.94,183,12,UE,Simon & Schuster,The Simon & Schuster H&M Jacket by Simon & Schuster combines quality and innovation.
hBev-0165,IKEA Wayfair Sofa,Furniture,Furniture,634.71,146,12,UE,IKEA,The IKEA Wayfair Sofa by IKEA combines quality and innovation.
RWjR-7433,Zara Playmobil Castle,Toy,Toy,391.33,16,4,UE,Zara,The Zara Playmobil Castle by Zara combines quality and innovation.
eOeD-8244,Bose Wayfair Sofa,Furniture,Furniture,178.09,47,13,UE,Bose,The Bose Wayfair Sofa by Bose combines quality and innovation.
uGTY-2567,Adidas Nike Hoodie,Clothing,Clothing,757.45,63,6,UE,Adidas,The Adidas Nike Hoodie by Adidas combines quality and innovation.
qYcf-4389,Playmobil Barbie Dreamhouse,Toy,Toy,217.84,140,11,IT,Playmobil,The Playmobil Barbie Dreamhouse by Playmobil combines quality and innovation.
pKeo-8144,H&M Adidas Tracksuit,Clothing,Clothing,606.08,124,8,UE,H&M,The H&M Adidas Tracksuit by H&M combines quality and innovation.
Buid-5817,H&M iPhone 14,Smartphone,Smartphone,958.34,178,11,UE,H&M,The H&M iPhone 14 by H&M combines quality and innovation.
CXNd-4165,Penguin Dune,Books,Books,944.49,198,13,UE,Penguin,The Penguin Dune by Penguin combines quality and innovation.
bfdW-8400,Anker To Kill a Mockingbird,Books,Books,408.54,163,13,UE,Anker,The Anker To Kill a Mockingbird by Anker combines quality and innovation.
yoMe-3122,Bose IKEA MALM Bed,Furniture,Furniture,223.55,56,13,IT,Bose,The Bose IKEA MALM Bed by Bose combines quality and innovation.
VDKP-2571,Apple Galaxy S22,Smartphone,Smartphone,33.71,66,4,UE,Apple,The Apple Galaxy S22 by Apple combines quality and innovation.
GCrt-9315,Logitech Zara T-Shirt,Clothing,Clothing,716.94,167,4,UE,Logitech,The Logitech Zara T-Shirt by Logitech combines quality and innovation.
YdRe-8736,Zara Galaxy S22,Smartphone,Smartphone,477.16,120,2,IT,Zara,The Zara Galaxy S22 by Zara combines quality and innovation.
BLSE-8994,CB2 1984,Books,Books,672.94,25,7,UE,CB2,The CB2 1984 by CB2 combines quality and innovation.
bnPq-3077,Mattel Ashley Dining Table,Furniture,Furniture,165.03,52,6,IT,Mattel,The Mattel Ashley Dining Table by Mattel combines quality and innovation.
qAea-4921,Bloomsbury OnePlus Nord,Smartphone,Smartphone,105.98,194,11,UE,Bloomsbury,The Bloomsbury OnePlus Nord by Bloomsbury combines quality and innovation.
GUvM-5657,Playmobil H&M Jacket,Clothing,Clothing,355.05,156,2,UE,Playmobil,The Playmobil H&M Jacket by Playmobil combines quality and innovation.
ITsA-2986,Penguin Nike Hoodie,Clothing,Clothing,631.2,163,1,IT,Penguin,The Penguin Nike Hoodie by Penguin combines quality and innovation.
zPcg-1003,H&M 1984,Books,Books,559.25,114,8,UE,H&M,The H&M 1984 by H&M combines quality and innovation.
LghH-1853,IKEA Bookshelf Unit,Furniture,Furniture,200.41,197,11,UE,IKEA,The IKEA Bookshelf Unit by IKEA combines quality and innovation.
kpDb-3293,Simon & Schuster Atomic Habits,Books,Books,111.86,58,1,IT,Simon & Schuster,The Simon & Schuster Atomic Habits by Simon & Schuster combines quality and innovation.
tAxS-3809,HarperCollins iPhone 14,Smartphone,Smartphone,48.68,96,14,UE,HarperCollins,The HarperCollins iPhone 14 by HarperCollins combines quality and innovation.
KNTI-6023,Simon & Schuster The Silent Patient,Books,Books,459.31,122,6,UE,Simon & Schuster,The Simon & Schuster The Silent Patient by Simon & Schuster combines quality and innovation.
MWsS-3577,IKEA Lego City,Toy,Toy,159.42,65,5,UE,IKEA,The IKEA Lego City by IKEA combines quality and innovation.
uLfr-5855,Nike Ashley Dining Table,Furniture,Furniture,377.23,50,5,UE,Nike,The Nike Ashley Dining Table by Nike combines quality and innovation.
lVFO-1232,Apple IKEA MALM Bed,Furniture,Furniture,343.8,88,4,UE,Apple,The Apple IKEA MALM Bed by Apple combines quality and innovation.
cVby-0102,Levi's The Silent Patient,Books,Books,363.37,129,6,UE,Levi's,The Levi's The Silent Patient by Levi's combines quality and innovation.
SUFX-9135,Apple Galaxy S22,Smartphone,Smartphone,62.54,115,2,UE,Apple,The Apple Galaxy S22 by Apple combines quality and innovation.
NxvY-4787,Lego Levi's Jeans,Clothing,Clothing,317.42,126,13,IT,Lego,The Lego Levi's Jeans by Lego combines quality and innovation.
LWUX-1785,IKEA Bookshelf Unit,Furniture,Furniture,897.69,55,9,UE,IKEA,The IKEA Bookshelf Unit by IKEA combines quality and innovation.
UZxP-6032,Adidas Atomic Habits,Books,Books,520.0,104,13,UE,Adidas,The Adidas Atomic Habits by Adidas combines quality and innovation.
NVkc-1546,H&M Zara T-Shirt,Clothing,Clothing,23.99,102,10,IT,H&M,The H&M Zara T-Shirt by H&M combines quality and innovation.
Ypzk-6514,Puma Barbie Dreamhouse,Toy,Toy,695.75,92,5,UE,Puma,The Puma Barbie Dreamhouse by Puma combines quality and innovation.
GoDC-7926,Penguin Wayfair Sofa,Furniture,Furniture,48.87,125,5,UE,Penguin,The Penguin Wayfair Sofa by Penguin combines quality and innovation.
vxwa-6489,HarperCollins H&M Jacket,Clothing,Clothing,119.11,46,5,UE,HarperCollins,The HarperCollins H&M Jacket by HarperCollins combines quality and innovation.
rcrk-0121,Fisher-Price Dune,Books,Books,551.09,88,7,UE,Fisher-Price,The Fisher-Price Dune by Fisher-Price combines quality and innovation.
uWwe-7415,Pottery Barn Dune,Books,Books,140.06,147,13,IT,Pottery Barn,The Pottery Barn Dune by Pottery Barn combines quality and innovation.
wOgf-9954,Mattel H&M Jacket,Clothing,Clothing,189.3,107,7,UE,Mattel,The Mattel H&M Jacket by Mattel combines quality and innovation.
bpXb-3803,Logitech Bookshelf Unit,Furniture,Furniture,333.1,91,1,IT,Logitech,The Logitech Bookshelf Unit by Logitech combines quality and innovation.
mONG-9560,Lego IKEA MALM Bed,Furniture,Furniture,485.08,199,5,UE,Lego,The Lego IKEA MALM Bed by Lego combines quality and innovation.
EiRE-7800,Zara Levi's Jeans,Clothing,Clothing,215.75,26,14,UE,Zara,The Zara Levi's Jeans by Zara combines quality and innovation.
msvM-5427,Zara To Kill a Mockingbird,Books,Books,918.48,161,8,UE,Zara,The Zara To Kill a Mockingbird by Zara combines quality and innovation.
iCWH-3169,Bloomsbury Pixel 7,Smartphone,Smartphone,291.51,91,10,UE,Bloomsbury,The Bloomsbury Pixel 7 by Bloomsbury combines quality and innovation.
zWfF-2355,CB2 1984,Books,Books,881.19,7,12,UE,CB2,The CB2 1984 by CB2 combines quality and innovation.
vofc-3610,IKEA Playmobil Castle,Toy,Toy,621.15,63,11,UE,IKEA,The IKEA Playmobil Castle by IKEA combines quality and innovation.
RSat-7798,Pottery Barn Lego City,Toy,Toy,795.33,108,9,UE,Pottery Barn,The Pottery Barn Lego City by Pottery Barn combines quality and innovation.
oSVW-3515,H&M To Kill a Mockingbird,Books,Books,271.63,74,7,IT,H&M,The H&M To Kill a Mockingbird by H&M combines quality and innovation.
CRcd-0720,Zara Adidas Tracksuit,Clothing,Clothing,930.92,31,10,UE,Zara,The Zara Adidas Tracksuit by Zara combines quality and innovation.
IowX-8099,Pottery Barn IKEA MALM Bed,Furniture,Furniture,564.33,1,7,IT,Pottery Barn,The Pottery Barn IKEA MALM Bed by Pottery Barn combines quality and innovation.
zfPJ-5972,Pottery Barn Xiaomi Redmi,Smartphone,Smartphone,395.42,50,5,UE,Pottery Barn,The Pottery Barn Xiaomi Redmi by Pottery Barn combines quality and innovation.
KDll-2852,Adidas Dune,Books,Books,887.5,144,2,IT,Adidas,The Adidas Dune by Adidas combines quality and innovation.
rCpH-3257,Random House Barbie Dreamhouse,Toy,Toy,819.18,134,11,UE,Random House,The Random House Barbie Dreamhouse by Random House combines quality and innovation.
yBJK-5158,Penguin 1984,Books,Books,827.24,76,5,IT,Penguin,The Penguin 1984 by Penguin combines quality and innovation.
DsgK-4934,Wayfair Xiaomi Redmi,Smartphone,Smartphone,523.27,189,2,IT,Wayfair,The Wayfair Xiaomi Redmi by Wayfair combines quality and innovation.
RKnY-8759,Bloomsbury The Silent Patient,Books,Books,402.07,110,2,UE,Bloomsbury,The Bloomsbury The Silent Patient by Bloomsbury combines quality and innovation.
Xkyb-1001,H&M Dune,Books,Books,359.88,71,2,IT,H&M,The H&M Dune by H&M combines quality and innovation.
CsHy-0615,Anker 1984,Books,Books,352.43,166,12,UE,Anker,The Anker 1984 by Anker combines quality and innovation.
ecCd-8401,Amazon Hot Wheels,Toy,Toy,128.46,168,8,UE,Amazon,The Amazon Hot Wheels by Amazon combines quality and innovation.
GLzq-9342,Amazon Nike Hoodie,Clothing,Clothing,293.41,126,2,IT,Amazon,The Amazon Nike Hoodie by Amazon combines quality and innovation.
AWlx-6604,Apple To Kill a Mockingbird,Books,Books,706.13,65,12,IT,Apple,The Apple To Kill a Mockingbird by Apple combines quality and innovation.
wxaF-0754,Apple Hot Wheels,Toy,Toy,476.07,170,12,UE,Apple,The Apple Hot Wheels by Apple combines quality and innovation.
dAHX-3879,CB2 Adidas Tracksuit,Clothing,Clothing,345.57,137,2,IT,CB2,The CB2 Adidas Tracksuit by CB2 combines quality and innovation.
giTF-3398,Wayfair Lego City,Toy,Toy,764.08,188,8,UE,Wayfair,The Wayfair Lego City by Wayfair combines quality and innovation.
pVQn-2955,Playmobil Barbie Dreamhouse,Toy,Toy,231.91,165,11,UE,Playmobil,The Playmobil Barbie Dreamhouse by Playmobil combines quality and innovation.
nAXi-0120,CB2 IKEA MALM Bed,Furniture,Furniture,937.38,101,3,IT,CB2,The CB2 IKEA MALM Bed by CB2 combines quality and innovation.
